catalogNumber                          AA0353
basisOfRecord                  LivingSpecimen
decimalLatitude                        348631
decimalLongitude                      6284417
phylum                           Tracheophyta
Class                           Magnoliopsida
order                                 Fabales
family                               Fabaceae
genus                                Prosopis
specificEpithet                          alba
infraspecificEpithet                      NaN
nameAcordingTo                        Griseb.
verbatimTaxonRank                         NaN
taxonRank                             species
acceptedNameUsage       Prosopis alba Griseb.
Nombre común                              NaN
Estado                                   Viva
establishmentMeans                     Nativa
ingreso                                  2019
plantacion                                NaN
locationRemarks                           NaN
sex                             hermaphrodite
Name: AA0353, dtype: object
