catalogNumber                          AA1168
basisOfRecord                  LivingSpecimen
decimalLatitude                        348475
decimalLongitude                      6284782
phylum                           Tracheophyta
Class                           Magnoliopsida
order                                Lamiales
family                               Oleaceae
genus                                Fraxinus
specificEpithet                     excelsior
infraspecificEpithet                      NaN
nameAcordingTo                             L.
verbatimTaxonRank                         NaN
taxonRank                             species
acceptedNameUsage       Fraxinus excelsior L.
Nombre común                              NaN
Estado                                   Viva
establishmentMeans                    Exótica
ingreso                                  2019
plantacion                                NaN
locationRemarks                           NaN
sex                             hermaphrodite
Name: AA1168, dtype: object
