catalogNumber                          AA0089
basisOfRecord                             NaN
decimalLatitude                        348581
decimalLongitude                      6284203
class                           Magnoliopsida
order                                Lamiales
family                               Oleaceae
genus                                Fraxinus
specificEpithet                     excelsior
infraspecificEpithet                      NaN
nameAcordingTo                             L.
verbatimTaxonRank                         NaN
taxonRank                                 NaN
acceptedNameUsage       Fraxinus excelsior L.
Unnamed: 14                          ACCEPTED
Unnamed: 15                              Viva
establishmentMeans                    Exótica
Unnamed: 17                              2019
Unnamed: 18                               NaN
locationRemarks                           NaN
sex                                       NaN
Name: AA0089, dtype: object
